STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72584693201,4/4/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,31.5,20,22.6,20,9999.9,0,813.7,20,9.3,20,5.1,20,18.1,24.1,48.9, ,18, ,99.99, ,999.9,1000
72584693201,4/5/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,34.3,18,31,17,9999.9,0,807.4,18,7.8,18,8.9,18,17.1,25.1,43, ,23, ,99.99, ,2,11000
72584693201,4/6/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,29.4,16,27,15,9999.9,0,807.7,16,4.4,16,1.8,16,6,999.9,37, ,19, ,99.99, ,5.9,101000
72584693201,4/7/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,32.2,16,30.1,16,9999.9,0,816.3,16,5.2,16,0.4,16,4.1,999.9,46.4,*,28.4,*,99.99, ,2,111010
72584693201,4/8/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,34.4,16,29.2,16,9999.9,0,818.6,16,10,15,3.2,16,17.1,22,51.8,*,28.4,*,0,I,999.9,0
72584693201,4/9/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,41.5,24,28.8,24,9999.9,0,817.3,24,10,24,4.3,24,12,18.1,57.9, ,28.9, ,0,I,999.9,0
72584693201,4/10/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,37,16,31.6,16,9999.9,0,819.1,16,10,16,2.9,16,12,999.9,52, ,28, ,99.99, ,999.9,10000
72584693201,4/11/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,41.4,19,29.3,19,9999.9,0,818.6,19,10,19,4.4,19,13,21,62.6,*,26.1,*,0,I,999.9,0
72584693201,4/12/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,42.9,18,32.4,18,9999.9,0,818.6,18,10,18,3.5,18,14,21,64.9, ,26.1, ,0,I,999.9,0
72584693201,4/13/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,34.4,18,22.3,18,9999.9,0,820.4,18,7.9,18,2.5,18,8.9,999.9,53.6,*,21.2,*,0,I,999.9,100000
72584693201,4/14/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,30.8,15,13.2,15,9999.9,0,825.5,15,10,15,3.3,15,12,17.1,53.6,*,15.8,*,0,I,999.9,0
72584693201,4/15/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,34.1,16,21.3,16,9999.9,0,825.1,16,10,16,1.9,16,8.9,14,59, ,18, ,0,I,999.9,0
72584693201,4/16/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,41.2,24,28,24,9999.9,0,818.9,24,10,24,3.1,24,13,19,57.2,*,23,*,0,I,999.9,0
72584693201,4/17/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,39.4,19,24.5,19,9999.9,0,817.7,19,10,19,3.1,19,12,15.9,60.1, ,24.1, ,0,I,999.9,0
72584693201,4/18/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,39.6,24,34.4,24,9999.9,0,818.2,23,6.3,24,3.4,24,15,20,60.1, ,25, ,99.99, ,999.9,110010
72584693201,4/19/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,36,15,30.7,15,9999.9,0,819.1,15,10,15,2.5,15,9.9,18.1,50,*,26.6,*,0,I,999.9,0
72584693201,4/20/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,33.4,14,27.1,14,9999.9,0,819.7,14,8.7,14,1.9,14,8,999.9,51.8,*,24.8,*,0,I,999.9,100000
72584693201,4/21/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,32,15,29.7,14,9999.9,0,821.9,15,7.3,15,1.6,15,9.9,999.9,44.6,*,15.8,*,0,I,999.9,100000
72584693201,4/22/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,38.1,17,33.1,17,9999.9,0,826.9,17,6.8,17,2.5,17,14,18.1,64, ,26.1, ,0,I,999.9,100000
72584693201,4/23/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,48.6,23,35,23,9999.9,0,826.5,23,9.2,23,4.5,23,13,18.1,66.2,*,32,*,0,I,999.9,100000
72584693201,4/24/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,45.3,18,33.9,18,9999.9,0,825.5,18,8.6,18,3.1,18,12,18.1,68,*,30.2,*,0,I,999.9,100000
72584693201,4/25/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,44.1,17,34.4,17,9999.9,0,824.9,17,8.6,17,2.8,17,14,15.9,69.8,*,30.2,*,0,I,999.9,100000
72584693201,4/26/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,46.5,17,32.3,17,9999.9,0,822.7,17,9.4,17,3.9,17,12,18.1,66.2,*,26.6,*,0,I,999.9,100000
